X1,X2,X3,X21,X22,X23,X31,X32,X33,X41,X42,X43,X51,X52,X53,X61,X62,X63,X71,X72,X73,X81,X82,X83,X91,X92,X93,X10,Y10,Z10,X111,X112,X113,X121,X122,X123,X131,X132,X133,X141,X142,X143,X151,X152,X153,Total Y
34.59077635,-3.786631289,63.456391,34.51420832,-3.774856789,62.97784291,34.65676902,-3.729879185,63.2610205,34.69446474,-3.789413149,63.06814997,34.2481675,-3.827158933,62.73924302,34.62086204,-3.98954603,63.28709686,34.15704132,-4.016645872,62.81888707,34.83864323,-3.76520785,64.42814008,34.30728205,-3.8969336,62.94785472,34.30097854,-3.816053756,62.91718705,34.71793071,-4.011306457,63.15824114,33.81701687,-3.945263944,61.9434912,34.6595293,-3.798362487,63.22145261,34.02283118,-3.888443777,62.46602979,34.37315112,-3.814373636,63.12264646,93.80670833
34.59531371,-3.970677076,63.70752692,34.49945047,-3.938330082,63.25743633,34.64827352,-3.91846515,63.10038956,34.70235745,-3.815129461,63.22361541,34.23750927,-3.988369467,62.82569909,34.61171633,-4.156349107,62.99080389,34.13827686,-4.183490894,62.60763615,34.88277352,-3.975508808,64.79299176,34.27516805,-4.051653805,62.59994223,34.27584969,-4.106470618,62.55623412,34.6988426,-3.944763284,63.44864907,33.80894115,-4.133593161,62.09763953,34.65556762,-3.967702089,63.29281955,34.08174463,-4.046522847,62.59408128,34.37838076,-3.989969966,63.20332249,93.79654167
34.3893497,-3.891027044,63.65157728,34.32151734,-3.865049129,62.89631121,34.46093619,-3.981369362,63.20413595,34.5969828,-4.069464544,63.29430465,34.06903664,-3.902141523,62.65377721,34.42679256,-3.909187559,63.20368056,33.96305357,-4.102339575,62.70785167,34.62592138,-3.957142045,64.36525968,34.11254827,-4.09203464,62.74970561,34.02880167,-3.903646029,62.75036735,34.624064,-4.044522869,63.3099951,33.62572907,-4.064767557,62.16212473,34.48297281,-3.904383733,63.39773649,33.91265986,-4.078333659,62.41514019,34.19758848,-3.90953615,63.25873198,93.38120833
34.48449023,-4.070951099,63.18839338,34.42670623,-4.124462252,62.68893694,34.48154369,-4.290049407,62.53541409,34.52049878,-4.288069592,62.71834762,34.16868434,-4.121098787,62.36239354,34.6016372,-4.292548282,63.01420818,34.05363729,-4.181972493,62.56125828,34.68563294,-4.132594018,64.08713241,34.12402795,-4.169448038,62.60722111,34.20299887,-4.134447666,62.57147649,34.63921316,-4.365078478,63.21738086,33.70693093,-4.345247516,61.88323589,34.56149371,-4.118987551,62.91273347,33.92676665,-4.127301789,61.95212101,34.28957083,-4.134577815,62.77607332,93.40304167
34.51859258,-4.130906548,63.86778093,34.40556748,-4.112942943,63.33013947,34.5007837,-4.061226379,63.9677794,34.53380785,-4.308280321,63.71159919,34.12347401,-4.274078875,62.78230932,34.52336454,-4.54296686,63.68288143,34.08816009,-4.367724322,62.53525839,34.69539746,-4.200587133,64.63140273,34.16729276,-4.20629615,62.98973164,34.16814619,-4.099720116,62.75593718,34.64511533,-4.530856452,64.05646752,33.63758025,-4.270194572,61.93406888,34.55947348,-4.315583029,63.88272834,33.95816725,-4.460824397,62.30244134,34.23828414,-4.129900778,62.79007952,93.72366667
34.37453909,-3.891104798,62.95071074,34.30885586,-3.855225223,62.6546967,34.47301786,-3.987689335,63.29033255,34.4222172,-4.067757759,62.9836846,33.98959284,-4.048860456,62.20763415,34.33048518,-4.250954033,62.93499705,33.94697536,-4.150576042,62.25094493,34.58613132,-3.931643929,64.10534049,34.0971278,-4.114884085,62.31688464,34.10352829,-4.044353723,62.25892694,34.43901643,-4.283771434,62.9577806,33.61659715,-4.074337479,61.38372935,34.37303766,-4.078564177,63.1475273,33.73680427,-4.105595175,61.76481824,34.18283474,-4.084105348,62.01079764,93.40441667
34.50270347,-3.93818269,63.5753255,34.43465792,-3.893737937,63.17225723,34.50529186,-3.814491652,63.06825243,34.53999158,-3.932306408,63.26809451,34.0747444,-4.053639321,62.49270144,34.4658498,-4.119416346,63.51830619,34.02392514,-4.138089602,62.50451762,34.78161657,-3.936516236,64.63866846,34.11737126,-4.114649511,62.40109646,34.10584101,-3.933120352,62.33852627,34.55128247,-4.094622808,63.21897652,33.6991128,-4.081687641,61.7742793,34.47078087,-4.074706981,63.04565924,33.90902266,-3.985682164,61.96361299,34.18738501,-3.962948621,62.805528,93.404625
34.45797736,-4.167071004,63.58394723,34.40026919,-4.1855531,62.70016495,34.56873844,-4.371475275,63.07023761,34.57514324,-4.216169283,63.04463341,34.06835846,-4.157511655,62.39686881,34.48722535,-4.321175822,63.14594582,34.02569347,-4.215458837,62.07368151,34.68972059,-4.164922829,64.15087927,34.10046331,-4.241451091,62.66689752,34.17511503,-4.202666547,62.57761516,34.59586063,-4.544033636,63.25109627,33.68980851,-4.402854959,61.93703527,34.45180427,-4.176429387,62.88120789,33.97852191,-4.20222897,62.19627034,34.23943081,-4.167420612,62.78298374,93.40266667
34.42029068,-4.083878528,63.86673227,34.32580657,-3.982225544,63.11025225,34.38513566,-4.197340735,63.69597175,34.53908811,-4.238681189,63.56622399,34.0875248,-4.239551666,62.70634687,34.4762496,-4.447341289,63.7418463,34.05562585,-4.291108373,62.80527889,34.67748379,-4.104360773,64.92447553,34.12322302,-4.279762415,62.74512569,34.10152995,-4.210812394,62.88324762,34.49057478,-4.471117393,63.71409892,33.59730668,-4.234097139,61.94034071,34.49705773,-4.225632728,63.61424634,33.90696292,-4.269597601,62.13074258,34.20135046,-4.266176423,63.18338655,93.3495
34.2927056,-3.923367968,63.0639366,34.26257426,-3.843645184,62.89336483,34.28103962,-4.005407574,62.83871003,34.34180411,-4.066364386,62.89451546,33.89356604,-3.930725832,62.41282989,34.25003678,-4.108906495,63.14398367,33.86547346,-4.118535021,62.20207519,34.52961211,-3.790082125,64.01028062,33.9462462,-4.12765497,62.6882612,33.94108839,-4.082751031,62.58270669,34.34339707,-4.27249772,63.28157558,33.53245322,-4.088193985,61.72341807,34.30702299,-4.1071861,63.08062199,33.73898704,-4.09087916,61.68045073,33.99884528,-3.984321282,62.55311317,92.99525
34.47749251,-3.924543494,63.55993501,34.42158481,-3.859235362,62.97228992,34.46519825,-3.874695567,62.8853205,34.524911,-3.919138927,63.16578154,34.14098865,-4.05637862,62.34444684,34.50339246,-4.08111965,63.30088817,34.02636904,-4.117586898,62.25473616,34.81727846,-4.090083247,64.48191289,34.09318528,-4.114748612,62.34680622,34.0734506,-4.056489438,62.50952524,34.53792856,-4.092466657,63.13818471,33.68258344,-4.109530305,61.8224214,34.43992229,-4.100714198,62.96192343,33.91873216,-4.108326066,62.22271223,34.23063765,-3.955911177,62.70633308,93.401125
34.46774909,-3.941949967,63.36039533,34.41224352,-3.856823405,62.91670568,34.52106792,-3.86577988,62.75658904,34.58410854,-3.934193953,63.04268204,34.05519928,-4.086385037,62.31142551,34.49880314,-4.137641443,63.12794544,34.03587963,-4.147321179,62.59498035,34.61039797,-3.996613341,64.27311606,34.09809885,-4.126697524,62.65401264,34.08308386,-3.935914486,62.30031361,34.60083939,-4.303160543,63.3019981,33.66493202,-4.100149727,61.5216649,34.44579776,-3.972569769,62.88331882,33.90368576,-4.136785571,61.93679449,34.24494571,-3.972808483,62.81938466,93.399375
34.43777294,-3.967351818,63.2879616,34.40184479,-3.922543868,62.32457529,34.52129599,-3.930011121,62.78016163,34.56196428,-3.97483697,62.97728574,34.03327269,-4.166405466,62.34454359,34.46924696,-4.156238591,63.06667788,34.0052641,-4.109307846,62.3224344,34.64436667,-3.94853784,64.16855716,34.08023424,-4.079398651,62.20907146,34.15056327,-4.113128008,62.30301352,34.4963212,-4.174678411,63.18894273,33.66014176,-4.184042445,61.63338105,34.48711152,-4.009626317,62.87409161,33.88448233,-4.08153612,62.11303463,34.22446443,-4.043452878,62.80774038,93.40620833
34.39243951,-4.019906264,63.45418456,34.30255598,-3.936921136,62.59224026,34.43004183,-4.070684989,62.8008938,34.48371559,-3.983366045,63.18105191,33.92948995,-4.066453502,62.37554164,34.39826121,-4.165798816,63.11753901,33.96642988,-4.12862795,62.18129346,34.67517122,-4.074180067,64.3319121,34.04940118,-4.112711686,62.53683892,33.980819,-3.955180196,62.21246564,34.48599074,-4.147982076,63.10431425,33.55342149,-4.091241757,61.63132326,34.42360489,-3.987933752,62.92664321,33.84953535,-4.022263131,62.1517868,34.12614291,-3.963556898,62.8798552,92.99054167
34.35104268,-4.171986851,63.17564766,34.33404196,-4.039167954,62.65401656,34.38586239,-4.172776466,62.81827928,34.48543192,-4.254704075,62.50348307,34.05322208,-4.084725807,62.42289266,34.41027858,-4.312370338,62.8408452,34.01449105,-4.260916572,62.39817879,34.50187666,-4.15863911,63.32068525,34.1035902,-4.236743245,62.33702707,34.14583742,-4.211309958,62.32238235,34.51558519,-4.249401834,62.92338658,33.67757762,-4.252995313,61.837458,34.47446112,-4.081672401,62.74160254,33.95567642,-4.270426361,62.17738679,34.23270935,-4.109866995,62.97510314,93.11658333
34.20830901,-4.237039538,62.69573574,34.20924741,-4.183041699,62.17882876,34.2465341,-4.16785334,62.38753755,34.2783065,-4.350556619,62.04113654,33.96361399,-4.201894362,61.98724905,34.27005996,-4.387785781,62.39567548,33.86425836,-4.393535495,62.01361177,34.40968955,-4.279635269,62.92101212,33.9466883,-4.376680502,61.94396177,33.91111619,-4.220929372,61.79232719,34.39646924,-4.347726025,62.82658487,33.50940975,-4.350441784,61.39732871,34.35327509,-4.209140036,62.25683352,33.72701106,-4.230836823,61.80726219,34.08155138,-4.221651062,62.35820473,92.97558333
34.10888367,-4.307521802,62.70766498,34.06738183,-4.246103311,62.16936315,34.20124628,-4.172014194,62.46826573,34.16605595,-4.305250472,62.03974262,33.84550944,-4.39524948,61.77573938,34.16632034,-4.4332675,62.43070069,33.7393547,-4.444260434,61.96817279,34.28397222,-4.348331698,62.95260042,33.81999445,-4.327226945,62.02143418,33.86252204,-4.358700122,62.01081098,34.29325358,-4.442450235,62.53681724,33.39678292,-4.438294189,61.4759826,34.2205815,-4.400944971,62.63177935,33.70751206,-4.447005149,61.53212151,33.95610578,-4.281967322,62.55784295,92.69183333
34.05719323,-4.143636404,62.35627506,34.01716683,-4.042404092,61.70341732,34.1764776,-4.021704229,61.78386608,34.16825828,-4.087327508,62.05980214,33.69945744,-4.068756457,61.2939657,34.1203196,-4.28296037,62.03354742,33.67107201,-4.26688263,61.50167409,34.21748243,-4.113039383,62.61688092,33.81470857,-4.250424309,61.6008583,33.74668403,-4.177125853,61.50438385,34.20409297,-4.243777593,61.73445001,33.31712501,-4.244217788,60.91405033,34.09498341,-4.218182229,62.29467923,33.54924546,-4.183891904,61.08649304,33.9011906,-4.121974343,61.83460907,92.823625
34.23571026,-3.95337594,62.5340431,34.20999984,-3.610782252,62.24520565,34.32901957,-3.866910216,62.4330485,34.36998659,-3.950816401,62.29054087,33.9686075,-4.061159308,61.86904123,34.28696442,-4.141309069,62.47046497,33.85443016,-4.131381993,61.79234132,34.45659129,-3.972163718,63.28766318,33.92897437,-4.00715901,61.73549052,33.92499503,-4.061708531,62.07306909,34.39788547,-4.132234119,62.47415378,33.49910691,-4.123469041,61.18330522,34.27165036,-3.966922977,62.32640724,33.77643368,-4.140047733,61.66108058,34.06273539,-3.976912575,62.28703235,92.98483333
34.41786307,-4.169360482,63.05278717,34.54303741,-4.104043508,62.50841888,34.49590759,-4.067466156,62.92878462,34.53583452,-4.145940964,62.82043433,34.04784896,-4.156845148,62.31042189,34.44560457,-4.282267,62.94006794,34.00115144,-4.348377368,62.16725174,34.64230857,-4.130087804,63.8994326,34.14642739,-4.200078305,62.19800124,34.06445571,-4.116358519,62.55778769,34.54172393,-4.300001367,62.65445798,33.64516739,-4.2902381,61.68910588,34.49136356,-4.158504433,62.9150676,33.87017544,-4.179554588,62.08278014,34.21789111,-4.157528306,62.78191453,93.40675
34.22001602,-3.904886687,62.93310314,34.16968915,-3.889101209,62.0715404,34.30913383,-3.814660122,62.37614309,34.33840192,-3.881519299,62.43482449,33.90325635,-3.929977487,61.5693538,34.27563396,-4.038666815,62.61672441,33.79240439,-4.141067859,61.53224434,34.45712143,-3.831479654,63.68834168,33.95666916,-4.005137138,61.769046,33.96399788,-3.938563068,61.91560638,34.37117886,-4.049322902,62.58731162,33.45986634,-4.09476513,61.35994765,34.29492861,-3.942660594,62.5052129,33.76836244,-4.0072464,61.74566641,34.03053593,-3.96748424,62.33141847,92.99145833
34.48678317,-3.965739733,63.32886092,34.4007968,-3.965141712,62.66312385,34.56145177,-4.082673702,63.22060809,34.61213183,-3.985945364,63.42096818,34.12276782,-4.005444082,62.01579621,34.54635219,-4.135505436,63.35341571,34.00332671,-4.165728724,62.26247123,34.80218606,-3.944871178,64.22172805,34.14352907,-4.048072437,62.33750781,34.14290164,-3.977872164,62.33381937,34.62305683,-4.129984998,63.35743533,33.66096254,-4.146859178,61.71864527,34.51285638,-3.980158323,63.0906166,33.94532471,-4.168615246,62.28291318,34.23120921,-4.003678123,62.64847994,92.98570833
34.41972115,-4.062077627,63.30510332,34.31481761,-4.003851683,62.66360415,34.38512136,-3.979257202,62.97214352,34.52646933,-4.047703167,62.93496709,34.0599405,-4.083945411,62.07789593,34.45372383,-4.231104305,63.04405321,33.97254656,-4.261989385,62.07609537,34.68619927,-4.101255538,64.40668317,34.10309743,-4.138130275,62.35370128,34.10256334,-4.153349163,62.33331035,34.54819104,-4.234627033,63.2446971,33.61973325,-4.216135189,61.67046166,34.46947325,-4.066882079,62.6506143,33.83693526,-4.131743952,61.91636726,34.18989174,-4.051586599,62.54473085,92.9835
34.28447543,-3.926630999,63.1587163,34.23622841,-3.928453051,62.68551232,34.37242246,-3.85987165,62.69159306,34.40627255,-3.913186363,62.72667519,33.96344864,-3.980343362,62.32132779,34.32148771,-4.093280175,62.97621843,33.86956402,-4.149022505,62.2012491,34.49574998,-3.868902693,63.99226183,34.00567271,-4.154097387,62.19993581,33.94286217,-3.968551157,62.23699711,34.41390549,-4.080852108,62.74340686,33.52779581,-4.122158262,61.73783653,34.36174495,-3.953116952,62.84132682,33.81191828,-4.010612259,62.14315953,34.12010804,-3.993302704,62.86871557,92.98966667
34.46960095,-3.969032533,63.74294592,34.36508544,-3.915555279,62.88922728,34.53001882,-3.885226697,63.27225698,34.60884268,-3.986388372,63.17678868,34.09007211,-4.088546596,62.12972047,34.49324423,-4.127318964,63.16817942,33.99079474,-4.158644109,62.09977842,34.79429476,-3.993747141,64.58393318,34.06144631,-4.140813963,62.38911231,34.13022601,-3.960764406,62.37121351,34.60859255,-4.157433836,63.41751016,33.64184776,-4.112481132,61.81122772,34.49910059,-4.134668564,62.71348652,33.94644519,-4.021765987,61.82586393,34.20853819,-3.99116782,62.87524788,92.98695833
34.40298831,-3.938692396,62.99994865,34.34958268,-4.04994493,62.69102966,34.47835682,-3.999938462,62.92348511,34.51608182,-4.067998351,62.79525846,34.02495001,-4.12651904,62.29840061,34.45374155,-4.270297647,62.54677749,33.98407893,-4.338100345,62.01297661,34.61298017,-4.031430395,63.82584641,34.06166444,-4.200605949,62.11772586,34.1247326,-4.092411483,62.18102102,34.53344393,-4.257251698,62.62432984,33.64404016,-4.285987264,61.79813171,34.39509734,-4.122842048,62.80745854,33.93906546,-4.187244261,61.8666108,34.21079086,-4.136077054,62.74940324,93.40229167
34.38016927,-4.070520375,63.16669137,34.20542569,-4.049786018,62.1973437,34.36128617,-3.98968209,62.5009717,34.40762544,-4.043321282,62.86942703,33.93084629,-4.21900895,61.61264887,34.30394177,-4.231239037,62.83736547,33.80385787,-4.288451123,61.8113957,34.59900318,-4.12318799,64.12055939,33.95706337,-4.267231391,61.86520126,33.97583322,-4.085727707,61.88079531,34.40808479,-4.208423229,62.79893043,33.47113989,-4.253366898,61.13121944,34.32656176,-4.256431406,62.5031641,33.76704328,-4.180589954,61.86330243,34.04827796,-4.137360425,62.42088449,92.56904167
34.30919466,-3.791476745,63.02933277,34.21853153,-3.635879972,62.41564434,34.37375283,-3.601632617,62.81089821,34.42868989,-3.602237015,62.80764643,33.86612993,-3.804120235,62.05906612,34.33279062,-3.693952771,62.83287014,33.82704003,-3.810392329,61.71299676,34.56912547,-3.531098922,63.81109781,33.91057838,-3.780596273,62.01953335,33.97954864,-3.736106361,61.83665303,34.44526635,-3.645134373,63.05350585,33.49170911,-3.883850515,60.98524737,34.25728884,-3.801765133,62.22583529,33.77295365,-3.951685891,61.47739121,34.05107946,-3.926297254,62.46525459,92.576625
34.80717206,-3.853905887,63.36225351,34.64855846,-3.653247185,63.05761246,34.77144075,-3.911882687,63.16795656,34.84065389,-3.967593539,63.42368556,34.3546609,-3.997045656,62.00810969,34.80843584,-4.125196559,63.05168575,34.31666162,-4.0363247,61.8027055,34.99698758,-3.79711771,64.17519885,34.38708818,-4.040392141,61.92677044,34.39937894,-3.969753542,61.91415661,34.82370292,-4.111345907,63.27895293,33.98137159,-4.155573492,61.42166744,34.74376919,-4.01436432,62.76209839,34.12576404,-4.072368558,61.92985738,34.55612966,-4.013973672,62.40612473,92.5695
34.46865274,-3.999465689,63.11051264,34.48964053,-3.963440714,62.53803013,34.44627603,-3.897260456,62.6774267,34.5143603,-4.023024541,62.95081462,34.04633387,-4.006380163,61.99046094,34.42305893,-4.148678672,62.8466824,34.0234384,-4.035157529,61.90592496,34.73847328,-3.963158649,63.67004643,34.09237541,-4.1876659,61.89488513,34.09026113,-4.10968313,61.91256769,34.53620603,-4.179112355,63.23018098,33.58459619,-4.130573882,61.53640171,34.4293809,-3.987318641,62.7345602,33.88524008,-4.061339916,61.68433881,34.17062275,-4.033556107,62.4834222,92.97966667
34.38997274,-4.018989023,63.31067365,34.32186399,-3.989603316,62.51830973,34.47379117,-3.951499169,62.84607925,34.4817383,-4.023056348,63.08428258,34.05276977,-4.018839756,62.35307421,34.42343293,-4.214198871,62.74827514,34.03683326,-4.218205621,62.15033856,34.64865675,-4.020331797,63.91457134,34.02340286,-4.057066623,62.26769108,34.02314129,-3.971372344,62.28994021,34.51215973,-4.272502468,62.97333842,33.62145868,-4.162308888,61.78078829,34.44756098,-4.031305979,62.50950094,33.89802479,-4.193181033,61.78628084,34.16333208,-4.034531718,62.49884426,92.97333333
34.34896257,-4.202431333,62.99569069,34.3013204,-4.131451127,62.35605341,34.42674101,-4.115297363,62.54106972,34.4583495,-4.163732625,62.69722466,34.04578695,-4.185410222,62.24946392,34.37251121,-4.365800047,62.91673855,33.94026874,-4.360037026,61.99449757,34.56223707,-4.198835413,63.78252436,34.10068779,-4.348487252,62.18307242,34.10356949,-4.134885362,62.53005533,34.45230657,-4.362553769,62.62135857,33.60068452,-4.352747396,61.54684323,34.4206089,-4.194302692,62.80858721,33.8189363,-4.220393156,61.9589201,34.16897735,-4.187204361,62.71255755,93.38795833
34.18035034,-4.047654217,62.48363718,34.14843353,-3.978159766,61.96065824,34.26299702,-3.948266006,62.13009076,34.30733132,-4.061130821,62.28490016,33.88049223,-4.145770315,61.7623712,34.21976689,-4.200751937,62.06201199,33.7832208,-4.208905541,61.78759569,34.38915264,-4.036877129,63.15868492,33.85582666,-4.063897081,61.65362871,33.94158468,-4.001860818,61.64744661,34.3157972,-4.202405295,62.4600541,33.42136493,-4.18982256,61.2408458,34.26229344,-4.010513743,62.01452642,33.74404807,-4.184126648,61.61394188,34.0148243,-4.000517529,62.30707074,92.97733333
34.33786392,-4.224806663,62.81886307,34.29254082,-4.174701598,62.30850553,34.4299942,-4.261283166,62.52329955,34.43780644,-4.223452753,62.51563616,33.96508224,-4.22999949,62.13086791,34.38395627,-4.350833942,62.87599522,33.93928058,-4.408516491,61.98352678,34.54458177,-4.223891892,63.54146097,34.09889154,-4.248737807,62.44000288,34.09116434,-4.308245548,62.10795406,34.48213551,-4.404075297,62.57109132,33.57888425,-4.344019422,61.73919665,34.43186926,-4.219781856,62.7436667,33.81618194,-4.388360758,61.78395753,34.186713,-4.196249626,62.69052751,93.38845833
34.16127293,-4.082896555,62.54838491,34.11713584,-3.994928091,61.90806276,34.18393088,-3.968569082,61.66409821,34.27126983,-4.060378741,62.14620306,33.83930266,-4.027637968,61.75824149,34.21455855,-4.194457991,62.11868197,33.73968227,-4.213994448,61.54759747,34.37283387,-4.094854912,63.40834627,33.90615445,-4.214445183,61.6354843,33.81250626,-4.014079868,61.64536523,34.28405469,-4.196999916,62.15777048,33.41062996,-4.170072319,61.22114205,34.2344229,-4.028282337,62.37609867,33.61702938,-4.191825675,61.3149858,33.99516787,-4.020875143,62.28823731,92.9705
34.28412243,-4.277939367,62.8759186,34.26914152,-4.167305283,62.20935352,34.3894099,-4.109883807,62.53525803,34.40340104,-4.22986135,62.53800638,34.03244915,-4.141069276,62.13860795,34.36559257,-4.350340624,62.45217412,33.91971222,-4.316421471,61.99183717,34.48804137,-4.298721745,63.07470958,33.9887133,-4.182887162,61.99478617,34.06618479,-4.123785746,62.07847515,34.45956752,-4.377722293,62.60618534,33.58098804,-4.329464372,61.39506444,34.42316369,-4.179856947,62.41912205,33.80757792,-4.217301076,61.92106273,34.17027887,-4.156456503,62.68744757,93.52433333
34.07962948,-4.067195603,62.40271184,34.08283822,-4.002239954,61.91585472,34.21837388,-3.929041738,62.09954556,34.21036881,-4.047405333,62.01572028,33.89803772,-4.025286489,61.75174855,34.16599411,-4.197006892,62.40663966,33.78843151,-4.084463102,61.64234128,34.24913651,-4.069053781,62.91686376,33.93988547,-4.059885179,61.66560484,33.93127355,-4.022510568,61.65801032,34.25053206,-4.19034371,62.07232734,33.42666288,-4.164900158,60.96585724,34.24307528,-4.048665268,62.31168352,33.7331432,-4.068850031,61.59389067,34.02411254,-4.059856315,62.25943575,92.70383333
34.30646582,-4.323004974,62.54428363,34.2736726,-4.218195037,62.26981161,34.42788101,-4.172769256,62.53486846,34.42642375,-4.272261334,62.52750307,34.03385574,-4.195308251,62.16003025,34.36682388,-4.391919413,62.84066369,33.99054203,-4.270076752,61.92780891,34.50026551,-4.323721529,63.42645232,34.0780249,-4.233381039,62.04125072,34.05630729,-4.169727381,61.98970449,34.47004217,-4.400756191,62.72757147,33.58657192,-4.335931914,61.47310498,34.40410072,-4.233549413,62.71884816,33.89361547,-4.257382453,62.06695907,34.13824769,-4.208494738,62.65918948,93.54291667
34.04642285,-4.008346821,62.0347198,34.04744593,-4.023371783,61.8516484,34.17811048,-3.977036095,62.2995032,34.18635511,-4.104398519,62.01215691,33.85819385,-4.001607313,61.73789582,34.13773744,-4.227081595,62.02343874,33.8081882,-4.194571242,61.62422015,34.21986249,-4.139583595,62.9132448,33.90091558,-4.060732358,61.64438737,33.89096145,-4.002105155,61.64047926,34.23037576,-4.232076675,62.1254795,33.40593578,-4.170791645,61.09167951,34.20630142,-4.069712364,62.28143196,33.70339192,-4.079281233,61.34262169,33.98050042,-4.032476022,62.33401078,92.6895
34.3115062,-3.937727621,62.79592593,34.23564856,-3.997010125,62.34272796,34.36675092,-3.939757527,62.58295936,34.34846075,-4.035001484,62.42845643,34.05259998,-4.130351412,62.16067499,34.30862481,-4.192713702,62.43583331,33.92514753,-4.201190964,62.01825159,34.40491529,-4.082039499,63.30664408,34.08585919,-4.07795155,62.08853307,34.07289547,-4.013996858,62.08462663,34.40607092,-4.178095699,62.65095907,33.58204611,-4.165123192,61.32616402,34.38126695,-4.07545417,62.76266074,33.87891235,-4.090451467,61.78798429,34.16026395,-4.036427073,62.5836897,93.11533333
34.39560302,-4.047606349,62.99894262,34.27137996,-3.982969001,62.38519869,34.41707855,-3.938285623,62.68068261,34.44530023,-4.034138134,62.34635854,33.96941057,-4.016039236,62.21934276,34.36998442,-4.193183826,62.51051663,33.92455871,-4.198698382,62.0243217,34.50804081,-4.05600433,63.35939857,34.07031773,-4.195410644,62.108138,34.05383771,-4.020911847,62.09906063,34.4829562,-4.176499549,62.7359812,33.58713955,-4.172873118,61.58164764,34.38603961,-4.041822212,62.42087311,33.86875172,-4.075675779,61.69671661,34.15886483,-4.038422986,62.81303292,93.39683333
34.32933074,-4.072840471,63.03792206,34.28635199,-3.988879983,62.33315297,34.42984672,-3.967664317,62.51840136,34.4455615,-4.1897822,62.32216366,34.03910466,-4.159418465,62.18560118,34.37748657,-4.199054829,62.51427806,33.92964229,-4.219214323,62.16596723,34.54083776,-4.059120839,63.82535034,34.00182724,-4.087099739,62.12927942,34.0678178,-4.000410496,62.07426385,34.48018497,-4.206205097,62.75665738,33.57721687,-4.170875253,61.67025198,34.40091566,-4.04054899,62.84206966,33.88215695,-4.082543823,62.00380578,34.15646934,-4.038009563,62.75560276,92.96729167
34.30641174,-4.04681828,62.66233162,34.28076605,-3.96761463,62.32541546,34.4094528,-3.94728431,62.63174483,34.36976643,-4.040773653,62.63197838,33.95853386,-4.011653152,62.26842161,34.36493547,-4.182767453,62.51077993,33.91923907,-4.228648301,62.04972975,34.52890791,-4.151102235,63.38604239,34.07464785,-4.205921302,62.16447565,34.08214857,-4.037910582,62.06978007,34.46913188,-4.213401846,62.74758921,33.59219623,-4.173868033,61.58143248,34.41021794,-4.081474949,62.80451653,33.87805809,-4.211919066,61.97600863,34.16361587,-4.024946219,62.37951539,92.9675
34.32630671,-3.99493348,62.77700472,34.29106383,-3.958538275,62.41557406,34.41919191,-3.990719423,62.68881026,34.44136355,-4.002317121,62.48162746,34.05019763,-4.027038096,62.26577566,34.38883941,-4.168756727,62.98912835,33.91369928,-4.231157504,62.13314955,34.49125372,-4.043591239,63.62436989,33.99446131,-4.191081273,62.12440568,34.0519853,-4.134655598,62.06596142,34.47817738,-4.202075857,62.77040942,33.58144494,-4.186692983,61.67564734,34.38810502,-4.052849561,62.82812255,33.79261926,-4.089858515,61.62106143,34.16295526,-4.051563376,62.73753432,92.97791667
34.38698557,-3.915512778,63.23533507,34.30836826,-3.923411262,62.81714564,34.397602,-3.9021504,63.02058947,34.48559466,-4.01777519,62.84468844,34.03194045,-4.034329546,62.06644995,34.40500183,-4.159017694,63.06683093,33.91356423,-4.213443277,62.25105579,34.59418638,-3.948924668,63.95004337,34.00287321,-4.228221789,61.97309828,33.9909531,-4.118556682,62.3188779,34.49741861,-4.085873141,63.17370718,33.56912309,-4.199649373,61.60076462,34.40026978,-4.013882014,62.5702264,33.87546452,-4.249077259,61.80718209,34.1386354,-4.060722431,62.56250242,92.96866667
34.48887722,-4.242800266,63.56914003,34.36069301,-4.176692472,63.02282687,34.48441102,-4.146084225,63.00121749,34.52339959,-4.227923007,62.76030781,34.02537982,-4.224480696,62.01084969,34.4418329,-4.398765996,63.27857739,33.91462537,-4.419483694,62.00394309,34.71536078,-4.258233413,64.1515164,33.98492827,-4.400533116,62.34531625,33.99521231,-4.206409681,62.05889782,34.59703238,-4.39993525,63.36512708,33.55579684,-4.384012651,61.46094028,34.43897028,-4.240440063,62.84490675,33.76567282,-4.388233964,61.91441693,34.13813283,-4.244491894,62.59474738,92.96579167
34.12455673,-4.037969132,62.59726358,34.08796712,-3.978091567,61.74784189,34.21863873,-3.918738494,62.14967041,34.24274673,-4.021516538,62.12303584,33.8368653,-4.026096209,61.76126032,34.17267391,-4.197596344,62.05285672,33.72625431,-4.217174982,61.60697347,34.3280496,-4.058355805,63.23606724,33.80225154,-4.19231726,61.68912301,33.87911422,-3.99995417,61.69671677,34.26505008,-4.182883228,62.23207012,33.37669623,-4.172568535,61.11771754,34.20859874,-4.025346343,62.12876048,33.60351245,-4.090781753,61.1695601,33.9465976,-4.042511278,62.38418067,92.55058333
